device,activeDuration,bestScore,bestScoreIndex,bestSubMeanCount,bestSubMeanRatio,consecutivePlayRatio,meanScore,playCount,sdScore,worstScore,firstPlayTime,lastPlayTime,individualOPEnd,individualCPEnd,playsInCP,is_churned,observationPeriodDays,churnPredictionDays
352317051777243,0.0,89,0.0,0.0,0.0,0.0,89.0,1,0.0,89,2015-09-22 07:28:20,2015-09-22 07:28:20,2015-09-27 07:28:20,2015-10-07 07:28:20,0,1,5,10
352317051819466,0.0,28,0.0,0.0,0.0,0.0,28.0,1,0.0,28,2015-03-29 07:46:42,2015-03-29 07:46:42,2015-04-03 07:46:42,2015-04-13 07:46:42,0,1,5,10
352317051882472,0.022222222222222223,245,0.0,40.666666666666664,0.991869918699187,1.0,123.0,3,109.83168941612435,32,2015-06-07 10:08:40,2015-06-07 10:10:00,2015-06-12 10:08:40,2015-06-22 10:08:40,0,1,5,10
352317051918409,45.55444444444444,46,0.0,6.555555555555556,0.7468354430379748,0.5,26.333333333333332,3,17.8978583448784,11,2016-05-14 10:28:15,2016-05-16 08:01:31,2016-05-19 10:28:15,2016-05-29 10:28:15,0,1,5,10
352317051952457,3.891388888888889,307,0.6666666666666666,5.7777777777777715,0.05983889528193319,1.0,289.6666666666667,3,15.307950004273378,278,2015-09-20 00:50:58,2015-09-20 04:44:27,2015-09-25 00:50:58,2015-10-05 00:50:58,0,1,5,10
352317051973255,0.0,107,0.0,0.0,0.0,0.0,107.0,1,0.0,107,2015-03-21 08:59:03,2015-03-21 08:59:03,2015-03-26 08:59:03,2015-04-05 08:59:03,0,1,5,10
352317051993089,0.03305555555555555,132,0.6,17.759999999999998,2.0555555555555554,1.0,43.2,5,52.1219723341318,0,2015-07-05 04:15:34,2015-07-05 04:17:33,2015-07-10 04:15:34,2015-07-20 04:15:34,0,1,5,10
352317052047091,91.77333333333333,344,0.0,48.5,1.2933333333333332,0.6666666666666666,150.0,4,143.70571781711865,1,2015-12-23 11:36:12,2015-12-27 07:22:36,2015-12-28 11:36:12,2016-01-07 11:36:12,0,1,5,10
352317052093467,56.325833333333335,888,0.8,70.47999999999999,0.6579536967886481,0.75,535.6,5,301.6957076260781,285,2015-06-23 09:42:24,2015-06-25 18:01:57,2015-06-28 09:42:24,2015-07-08 09:42:24,0,1,5,10
352317052105808,16.928333333333335,90,0.8571428571428571,7.755102040816326,1.52,1.0,35.714285714285715,7,33.92498727936035,3,2015-02-28 08:37:09,2015-03-01 01:32:51,2015-03-05 08:37:09,2015-03-15 08:37:09,1,0,5,10
352317052117571,67.69166666666666,399,0.3333333333333333,27.77777777777777,0.2639915522703273,0.5,315.6666666666667,3,99.15812288125132,206,2015-04-29 12:26:24,2015-05-02 08:07:54,2015-05-04 12:26:24,2015-05-14 12:26:24,0,1,5,10
352317052153568,0.0,13,0.0,0.0,0.0,0.0,13.0,1,0.0,13,2015-02-11 04:37:00,2015-02-11 04:37:00,2015-02-16 04:37:00,2015-02-26 04:37:00,0,1,5,10
352317052222975,0.0,52,0.0,0.0,0.0,0.0,52.0,1,0.0,52,2015-02-13 12:00:17,2015-02-13 12:00:17,2015-02-18 12:00:17,2015-02-28 12:00:17,0,1,5,10
352317052241348,0.0,54,0.0,0.0,0.0,0.0,54.0,1,0.0,54,2015-04-06 09:18:31,2015-04-06 09:18:31,2015-04-11 09:18:31,2015-04-21 09:18:31,0,1,5,10
352317052278530,0.0,161,0.0,0.0,0.0,0.0,161.0,1,0.0,161,2015-07-26 23:49:07,2015-07-26 23:49:07,2015-07-31 23:49:07,2015-08-10 23:49:07,0,1,5,10
352317052289099,0.0,172,0.0,0.0,0.0,0.0,172.0,1,0.0,172,2015-05-29 15:04:21,2015-05-29 15:04:21,2015-06-03 15:04:21,2015-06-13 15:04:21,0,1,5,10
352317052416676,0.021111111111111112,70,0.0,8.8,1.6923076923076923,1.0,26.0,5,25.680732076792516,8,2015-11-05 11:26:00,2015-11-05 11:27:16,2015-11-10 11:26:00,2015-11-20 11:26:00,0,1,5,10
352317052433952,50.69833333333333,130,0.4,16.64,1.777777777777778,0.75,46.8,5,49.21077117867591,2,2015-02-15 01:42:17,2015-02-17 04:24:11,2015-02-20 01:42:17,2015-03-02 01:42:17,0,1,5,10
352317052447929,0.07305555555555555,1249,0.6666666666666666,168.33333333333334,0.678763440860215,1.0,744.0,3,437.55113986824443,478,2015-01-16 15:17:10,2015-01-16 15:21:33,2015-01-21 15:17:10,2015-01-31 15:17:10,0,1,5,10
352317052473255,0.0,251,0.0,0.0,0.0,0.0,251.0,1,0.0,251,2015-10-01 10:10:40,2015-10-01 10:10:40,2015-10-06 10:10:40,2015-10-16 10:10:40,0,1,5,10
352317052505023,26.53472222222222,151,0.8888888888888888,10.679012345679013,1.751012145748988,0.875,54.888888888888886,9,49.66750558575608,5,2015-11-29 12:22:22,2015-11-30 14:54:27,2015-12-04 12:22:22,2015-12-14 12:22:22,0,1,5,10
352317052551381,0.024444444444444446,105,0.3333333333333333,21.777777777777782,1.6470588235294121,1.0,39.666666666666664,3,57.01169470672954,0,2015-02-19 00:13:51,2015-02-19 00:15:19,2015-02-24 00:13:51,2015-03-06 00:13:51,0,1,5,10
352317052647866,0.01888888888888889,80,0.5,16.75,0.7204301075268817,1.0,46.5,2,47.37615433949868,13,2015-02-20 12:27:05,2015-02-20 12:28:13,2015-02-25 12:27:05,2015-03-07 12:27:05,0,1,5,10
352317052675958,0.0,11,0.0,0.0,0.0,0.0,11.0,1,0.0,11,2016-01-09 23:48:49,2016-01-09 23:48:49,2016-01-14 23:48:49,2016-01-24 23:48:49,0,1,5,10
352317052773688,17.83416666666667,132,0.4,8.280000000000001,0.4569536423841061,1.0,90.6,5,34.97570585420686,53,2015-05-09 11:32:23,2015-05-10 05:22:26,2015-05-14 11:32:23,2015-05-24 11:32:23,0,1,5,10
352317052830611,0.0,120,0.0,0.0,0.0,0.0,120.0,1,0.0,120,2015-02-08 07:42:23,2015-02-08 07:42:23,2015-02-13 07:42:23,2015-02-23 07:42:23,0,1,5,10
352317052898741,0.19083333333333333,1174,0.6666666666666666,77.49382716049382,1.4635113079972022,1.0,476.55555555555554,9,347.9806428205135,14,2015-07-15 06:13:21,2015-07-15 06:24:48,2015-07-20 06:13:21,2015-07-30 06:13:21,0,1,5,10
352317053029825,0.0,143,0.0,0.0,0.0,0.0,143.0,1,0.0,143,2015-03-04 10:10:57,2015-03-04 10:10:57,2015-03-09 10:10:57,2015-03-19 10:10:57,0,1,5,10
352317053035202,0.0225,123,0.0,17.9375,1.4,1.0,51.25,4,51.33143935899973,1,2016-01-28 02:24:03,2016-01-28 02:25:24,2016-02-02 02:24:03,2016-02-12 02:24:03,0,1,5,10
352317053069540,0.01361111111111111,93,0.5,20.75,0.8058252427184466,1.0,51.5,2,58.68986283848344,10,2015-05-24 03:46:10,2015-05-24 03:46:59,2015-05-29 03:46:10,2015-06-08 03:46:10,0,1,5,10
352317053203446,11.526666666666667,1293,0.875,35.005208333333336,1.85509246480817,1.0,452.875,24,380.7282852296544,0,2015-03-07 17:08:46,2015-03-08 04:40:22,2015-03-12 17:08:46,2015-03-22 17:08:46,0,1,5,10
352317053224855,0.028888888888888888,128,0.0,13.875,0.7655172413793103,1.0,72.5,4,46.836595378685104,17,2015-11-01 00:55:32,2015-11-01 00:57:16,2015-11-06 00:55:32,2015-11-16 00:55:32,0,1,5,10
352317053273167,0.02277777777777778,458,0.5,106.25,0.8655804480651731,1.0,245.5,2,300.5203820042827,33,2015-01-24 02:16:30,2015-01-24 02:17:52,2015-01-29 02:16:30,2015-02-08 02:16:30,0,1,5,10
352317053329498,0.0,164,0.0,0.0,0.0,0.0,164.0,1,0.0,164,2015-09-06 03:08:45,2015-09-06 03:08:45,2015-09-11 03:08:45,2015-09-21 03:08:45,0,1,5,10
352317053338895,0.0,140,0.0,0.0,0.0,0.0,140.0,1,0.0,140,2015-08-11 05:20:43,2015-08-11 05:20:43,2015-08-16 05:20:43,2015-08-26 05:20:43,0,1,5,10
352317053340750,0.03361111111111111,62,0.6666666666666666,8.333333333333334,0.6756756756756757,1.0,37.0,3,21.79449471770337,22,2015-01-23 06:06:40,2015-01-23 06:08:41,2015-01-28 06:06:40,2015-02-07 06:06:40,0,1,5,10
352317053398170,0.028333333333333332,173,0.5,8.0,0.10191082802547771,1.0,157.0,2,22.627416997969522,141,2015-06-12 06:46:46,2015-06-12 06:48:28,2015-06-17 06:46:46,2015-06-27 06:46:46,0,1,5,10
352317053428381,0.06916666666666667,154,0.7777777777777778,10.580246913580247,1.620037807183365,1.0,58.77777777777778,9,45.78148582608962,5,2016-01-04 01:07:01,2016-01-04 01:11:10,2016-01-09 01:07:01,2016-01-19 01:07:01,0,1,5,10
352317053505576,0.0,42,0.0,0.0,0.0,0.0,42.0,1,0.0,42,2015-04-30 10:13:39,2015-04-30 10:13:39,2015-05-05 10:13:39,2015-05-15 10:13:39,1,0,5,10
352317053559078,0.0,201,0.0,0.0,0.0,0.0,201.0,1,0.0,201,2015-05-30 11:24:24,2015-05-30 11:24:24,2015-06-04 11:24:24,2015-06-14 11:24:24,0,1,5,10
352317053579035,50.95611111111111,398,0.5714285714285714,24.877551020408163,0.7779195915762603,0.8333333333333334,223.85714285714286,7,118.14176310888622,19,2015-06-27 10:10:49,2015-06-29 13:08:11,2015-07-02 10:10:49,2015-07-12 10:10:49,0,1,5,10
352317053729432,118.50694444444444,3427,0.31092436974789917,26.163335922604336,9.929222275821406,0.9830508474576272,313.56302521008405,119,527.3233761441443,0,2015-12-04 04:49:02,2015-12-09 03:19:27,2015-12-09 04:49:02,2015-12-19 04:49:02,122,0,5,10
352317053744837,0.0,141,0.0,0.0,0.0,0.0,141.0,1,0.0,141,2015-10-26 23:04:33,2015-10-26 23:04:33,2015-10-31 23:04:33,2015-11-10 23:04:33,0,1,5,10
352317053779544,0.22111111111111112,264,0.6666666666666666,26.0,0.41935483870967744,1.0,186.0,3,76.07890640644094,112,2015-08-05 10:04:29,2015-08-05 10:17:45,2015-08-10 10:04:29,2015-08-20 10:04:29,0,1,5,10
352317053789170,0.013888888888888888,127,0.5,28.5,0.8142857142857143,1.0,70.0,2,80.61017305526642,13,2015-04-26 08:39:54,2015-04-26 08:40:44,2015-05-01 08:39:54,2015-05-11 08:39:54,0,1,5,10
352317053829117,0.0,12,0.0,0.0,0.0,0.0,12.0,1,0.0,12,2016-04-25 09:05:50,2016-04-25 09:05:50,2016-04-30 09:05:50,2016-05-10 09:05:50,0,1,5,10
352317053836534,0.0,2,0.0,0.0,0.0,0.0,2.0,1,0.0,2,2015-05-05 11:08:23,2015-05-05 11:08:23,2015-05-10 11:08:23,2015-05-20 11:08:23,0,1,5,10
352317053867893,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,2015-03-15 03:13:16,2015-03-15 03:13:16,2015-03-20 03:13:16,2015-03-30 03:13:16,0,1,5,10
352317053888394,0.0044444444444444444,83,0.0,20.25,0.9529411764705882,1.0,42.5,2,57.27564927611035,2,2015-06-26 10:37:31,2015-06-26 10:37:47,2015-07-01 10:37:31,2015-07-11 10:37:31,0,1,5,10
352317053905867,0.02722222222222222,29,0.6666666666666666,3.0,0.45,1.0,20.0,3,12.288205727444508,6,2015-08-15 12:35:54,2015-08-15 12:37:32,2015-08-20 12:35:54,2015-08-30 12:35:54,0,1,5,10
352317053923068,0.0,12,0.0,0.0,0.0,0.0,12.0,1,0.0,12,2015-10-28 11:54:46,2015-10-28 11:54:46,2015-11-02 11:54:46,2015-11-12 11:54:46,0,1,5,10
352317053995603,119.17861111111111,900,0.8313253012048193,8.332559152271738,3.3186679771058567,0.9878048780487805,208.3975903614458,83,187.61610647478267,0,2015-01-15 00:53:10,2015-01-20 00:03:53,2015-01-20 00:53:10,2015-01-30 00:53:10,4,0,5,10
352317054044575,0.013333333333333334,170,0.0,17.0,0.25,1.0,136.0,2,48.08326112068523,102,2015-01-16 03:32:15,2015-01-16 03:33:03,2015-01-21 03:32:15,2015-01-31 03:32:15,0,1,5,10
352317054053584,0.026111111111111113,127,0.6666666666666666,12.111111111111109,0.40073529411764697,1.0,90.66666666666667,3,61.2072980398035,20,2015-02-20 02:12:05,2015-02-20 02:13:39,2015-02-25 02:12:05,2015-03-07 02:12:05,0,1,5,10
352317054105020,2.3963888888888887,393,0.2727272727272727,17.31404958677686,0.9403052064631958,1.0,202.54545454545453,11,95.7594524173605,76,2015-01-16 15:42:44,2015-01-16 18:06:31,2015-01-21 15:42:44,2015-01-31 15:42:44,0,1,5,10
352317054138153,0.0,28,0.0,0.0,0.0,0.0,28.0,1,0.0,28,2015-01-22 09:47:00,2015-01-22 09:47:00,2015-01-27 09:47:00,2015-02-06 09:47:00,0,1,5,10
352317054152444,32.98,1019,0.6666666666666666,70.8888888888889,0.716451431779899,0.8,593.6666666666666,6,337.26586940671405,184,2015-05-01 03:42:43,2015-05-02 12:41:31,2015-05-06 03:42:43,2015-05-16 03:42:43,0,1,5,10
352317054193422,0.03861111111111111,181,0.0,37.0,1.5857142857142856,1.0,70.0,3,96.13012014972206,14,2015-01-27 04:06:02,2015-01-27 04:08:21,2015-02-01 04:06:02,2015-02-11 04:06:02,0,1,5,10
352317054195666,0.08277777777777778,573,0.25,81.1875,1.3081570996978853,1.0,248.25,4,259.92482887686333,4,2015-04-18 01:29:05,2015-04-18 01:34:03,2015-04-23 01:29:05,2015-05-03 01:29:05,6,0,5,10
352317054236056,1.5591666666666666,400,0.9411764705882353,14.342560553633218,1.5612052730696797,1.0,156.1764705882353,17,120.01210110553312,19,2016-02-27 01:50:32,2016-02-27 03:24:05,2016-03-03 01:50:32,2016-03-13 01:50:32,1,0,5,10
352317054252012,0.0,5,0.0,0.0,0.0,0.0,5.0,1,0.0,5,2016-01-06 03:20:32,2016-01-06 03:20:32,2016-01-11 03:20:32,2016-01-21 03:20:32,0,1,5,10
352317054258852,0.0,219,0.0,0.0,0.0,0.0,219.0,1,0.0,219,2015-11-29 01:17:40,2015-11-29 01:17:40,2015-12-04 01:17:40,2015-12-14 01:17:40,0,1,5,10
352317054361821,35.870555555555555,345,0.2,44.72,1.8418451400329487,0.75,121.4,5,135.7527163632463,29,2015-09-28 15:40:33,2015-09-30 03:32:47,2015-10-03 15:40:33,2015-10-13 15:40:33,2,0,5,10
352317054374345,0.0,53,0.0,0.0,0.0,0.0,53.0,1,0.0,53,2015-01-25 14:17:58,2015-01-25 14:17:58,2015-01-30 14:17:58,2015-02-09 14:17:58,0,1,5,10
352317054435849,0.0,304,0.0,0.0,0.0,0.0,304.0,1,0.0,304,2015-10-11 04:27:28,2015-10-11 04:27:28,2015-10-16 04:27:28,2015-10-26 04:27:28,0,1,5,10
352317054497807,0.034166666666666665,246,0.3333333333333333,19.777777777777782,0.31785714285714295,1.0,186.66666666666666,3,51.62686639079825,152,2015-02-26 11:23:46,2015-02-26 11:25:49,2015-03-03 11:23:46,2015-03-13 11:23:46,0,1,5,10
352317054590346,0.025277777777777777,425,0.5,79.75,0.60075329566855,1.0,265.5,2,225.56706319850866,106,2015-11-20 15:02:36,2015-11-20 15:04:07,2015-11-25 15:02:36,2015-12-05 15:02:36,0,1,5,10
352317054610268,0.0,52,0.0,0.0,0.0,0.0,52.0,1,0.0,52,2016-01-16 02:54:41,2016-01-16 02:54:41,2016-01-21 02:54:41,2016-01-31 02:54:41,0,1,5,10
352317054630373,0.03361111111111111,83,0.3333333333333333,7.888888888888888,0.39887640449438194,1.0,59.333333333333336,3,24.542480178933285,34,2015-10-05 22:58:57,2015-10-05 23:00:58,2015-10-10 22:58:57,2015-10-20 22:58:57,0,1,5,10
352317054643970,0.2808333333333333,542,0.42857142857142855,18.71938775510204,0.9362082163817299,1.0,279.92857142857144,14,152.44089108479153,22,2015-01-26 03:37:47,2015-01-26 03:54:38,2015-01-31 03:37:47,2015-02-10 03:37:47,0,1,5,10
352317054716164,12.474722222222223,959,0.9375,35.1796875,1.4209529820132534,1.0,396.125,16,204.31735935385748,64,2015-01-17 16:56:38,2015-01-18 05:25:07,2015-01-22 16:56:38,2015-02-01 16:56:38,1,0,5,10
352317054724689,0.006388888888888889,42,0.0,6.5,0.4482758620689655,1.0,29.0,2,18.384776310850235,16,2016-02-20 12:46:53,2016-02-20 12:47:16,2016-02-25 12:46:53,2016-03-06 12:46:53,0,1,5,10
352317054733052,0.0,3960,0.0,0.0,0.0,0.0,3960.0,1,0.0,3960,2015-03-22 01:01:19,2015-03-22 01:01:19,2015-03-27 01:01:19,2015-04-06 01:01:19,0,1,5,10
352317054811312,0.0,85,0.0,0.0,0.0,0.0,85.0,1,0.0,85,2015-04-13 06:44:35,2015-04-13 06:44:35,2015-04-18 06:44:35,2015-04-28 06:44:35,0,1,5,10
352317054829074,0.01361111111111111,168,0.0,10.0,0.13513513513513514,1.0,148.0,2,28.284271247461902,128,2015-08-30 09:24:15,2015-08-30 09:25:04,2015-09-04 09:24:15,2015-09-14 09:24:15,0,1,5,10
352317054829686,0.0,222,0.0,0.0,0.0,0.0,222.0,1,0.0,222,2016-02-26 08:56:11,2016-02-26 08:56:11,2016-03-02 08:56:11,2016-03-12 08:56:11,0,1,5,10
352317054851946,39.38527777777778,776,0.5,90.9375,0.8823529411764706,0.6666666666666666,412.25,4,357.4729593503076,90,2015-03-31 14:26:02,2015-04-02 05:49:09,2015-04-05 14:26:02,2015-04-15 14:26:02,0,1,5,10
352317054874328,0.057777777777777775,194,0.8,24.2,1.6575342465753424,1.0,73.0,5,73.19152956456095,9,2015-06-13 02:05:48,2015-06-13 02:09:16,2015-06-18 02:05:48,2015-06-28 02:05:48,0,1,5,10
352317054912441,0.02861111111111111,193,0.0,35.88888888888889,1.2617187500000002,1.0,85.33333333333333,3,96.15785632663268,8,2015-06-06 03:56:56,2015-06-06 03:58:39,2015-06-11 03:56:56,2015-06-21 03:56:56,0,1,5,10
352317054913811,33.56527777777778,301,0.8,35.239999999999995,1.4118589743589742,0.75,124.8,5,134.10704679471544,1,2016-03-27 13:08:19,2016-03-28 22:42:14,2016-04-01 13:08:19,2016-04-11 13:08:19,0,1,5,10
352317054991684,0.0,185,0.0,0.0,0.0,0.0,185.0,1,0.0,185,2015-11-01 08:56:04,2015-11-01 08:56:04,2015-11-06 08:56:04,2015-11-16 08:56:04,0,1,5,10
352317055028023,5.5680555555555555,104,0.22727272727272727,3.12396694214876,1.9484536082474224,1.0,35.27272727272727,22,29.327675566136403,1,2015-12-25 06:40:42,2015-12-25 12:14:47,2015-12-30 06:40:42,2016-01-09 06:40:42,0,1,5,10
352317055067625,0.0,472,0.0,0.0,0.0,0.0,472.0,1,0.0,472,2015-06-19 13:04:27,2015-06-19 13:04:27,2015-06-24 13:04:27,2015-07-04 13:04:27,0,1,5,10
352317055068706,0.0,295,0.0,0.0,0.0,0.0,295.0,1,0.0,295,2016-02-18 01:39:48,2016-02-18 01:39:48,2016-02-23 01:39:48,2016-03-04 01:39:48,0,1,5,10
352317055106506,0.14166666666666666,144,0.5,8.75,0.1383399209486166,1.0,126.5,2,24.748737341529164,109,2015-07-07 08:47:35,2015-07-07 08:56:05,2015-07-12 08:47:35,2015-07-22 08:47:35,0,1,5,10
352317055120515,0.0,122,0.0,0.0,0.0,0.0,122.0,1,0.0,122,2015-01-28 13:18:31,2015-01-28 13:18:31,2015-02-02 13:18:31,2015-02-12 13:18:31,0,1,5,10
352317055161352,0.04,139,0.6666666666666666,24.11111111111111,1.0849999999999997,1.0,66.66666666666667,3,66.90540586031396,7,2015-02-21 12:52:29,2015-02-21 12:54:53,2015-02-26 12:52:29,2015-03-08 12:52:29,0,1,5,10
352317055175816,0.0,138,0.0,0.0,0.0,0.0,138.0,1,0.0,138,2015-02-24 14:00:17,2015-02-24 14:00:17,2015-03-01 14:00:17,2015-03-11 14:00:17,0,1,5,10
352317055185989,0.0,44,0.0,0.0,0.0,0.0,44.0,1,0.0,44,2016-02-04 11:53:20,2016-02-04 11:53:20,2016-02-09 11:53:20,2016-02-19 11:53:20,0,1,5,10
352317055220083,106.64222222222222,577,0.5416666666666666,16.128472222222225,2.0381746379991226,0.9130434782608695,189.91666666666666,24,153.84405335801313,1,2015-03-15 02:29:17,2015-03-19 13:07:49,2015-03-20 02:29:17,2015-03-30 02:29:17,7,0,5,10
352317055229613,0.0,322,0.0,0.0,0.0,0.0,322.0,1,0.0,322,2015-06-14 04:21:00,2015-06-14 04:21:00,2015-06-19 04:21:00,2015-06-29 04:21:00,0,1,5,10
352317055275400,0.010277777777777778,45,0.0,9.25,0.6981132075471698,1.0,26.5,2,26.16295090390226,8,2015-03-14 01:12:46,2015-03-14 01:13:23,2015-03-19 01:12:46,2015-03-29 01:12:46,0,1,5,10
352317055294419,0.0,1,0.0,0.0,0.0,0.0,1.0,1,0.0,1,2015-03-10 06:56:05,2015-03-10 06:56:05,2015-03-15 06:56:05,2015-03-25 06:56:05,0,1,5,10
352317055362562,0.013055555555555556,132,0.5,18.5,0.3894736842105263,1.0,95.0,2,52.32590180780452,58,2015-12-21 05:35:18,2015-12-21 05:36:05,2015-12-26 05:35:18,2016-01-05 05:35:18,0,1,5,10
352317055395190,0.0,21,0.0,0.0,0.0,0.0,21.0,1,0.0,21,2015-01-31 11:01:21,2015-01-31 11:01:21,2015-02-05 11:01:21,2015-02-15 11:01:21,0,1,5,10
352317055469748,0.0,121,0.0,0.0,0.0,0.0,121.0,1,0.0,121,2015-01-22 07:16:35,2015-01-22 07:16:35,2015-01-27 07:16:35,2015-02-06 07:16:35,0,1,5,10
352317055484135,0.0,56,0.0,0.0,0.0,0.0,56.0,1,0.0,56,2015-10-03 16:11:00,2015-10-03 16:11:00,2015-10-08 16:11:00,2015-10-18 16:11:00,0,1,5,10
352317055500716,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,2015-01-27 03:49:19,2015-01-27 03:49:19,2015-02-01 03:49:19,2015-02-11 03:49:19,0,1,5,10
352317055615092,3.68,145,0.75,21.1875,1.4066390041493777,1.0,60.25,4,63.610140700992005,3,2015-08-08 04:27:29,2015-08-08 08:08:17,2015-08-13 04:27:29,2015-08-23 04:27:29,0,1,5,10
352317055632329,0.010277777777777778,131,0.0,18.0,0.37894736842105264,1.0,95.0,2,50.91168824543142,59,2016-01-09 10:48:33,2016-01-09 10:49:10,2016-01-14 10:48:33,2016-01-24 10:48:33,0,1,5,10
352317055665592,0.0,22,0.0,0.0,0.0,0.0,22.0,1,0.0,22,2015-05-03 00:17:40,2015-05-03 00:17:40,2015-05-08 00:17:40,2015-05-18 00:17:40,0,1,5,10
352317055712303,0.008055555555555555,17,0.5,4.25,1.0,1.0,8.5,2,12.020815280171307,0,2015-05-05 05:20:10,2015-05-05 05:20:39,2015-05-10 05:20:10,2015-05-20 05:20:10,0,1,5,10
352317055750717,0.005833333333333334,79,0.0,17.0,0.7555555555555555,1.0,45.0,2,48.08326112068523,11,2015-05-12 16:22:21,2015-05-12 16:22:42,2015-05-17 16:22:21,2015-05-27 16:22:21,13,0,5,10
352317055790390,0.030555555555555555,146,0.6666666666666666,16.777777777777775,0.5261324041811846,1.0,95.66666666666667,3,44.61315202194677,61,2015-04-18 08:53:03,2015-04-18 08:54:53,2015-04-23 08:53:03,2015-05-03 08:53:03,0,1,5,10
352317055807541,0.013888888888888888,175,0.5,41.5,0.9021739130434783,1.0,92.0,2,117.37972567696688,9,2015-10-14 12:50:47,2015-10-14 12:51:37,2015-10-19 12:50:47,2015-10-29 12:50:47,0,1,5,10
352317055817888,0.0,44,0.0,0.0,0.0,0.0,44.0,1,0.0,44,2015-04-19 09:07:50,2015-04-19 09:07:50,2015-04-24 09:07:50,2015-05-04 09:07:50,0,1,5,10
352317055859997,0.0,131,0.0,0.0,0.0,0.0,131.0,1,0.0,131,2015-07-02 06:31:00,2015-07-02 06:31:00,2015-07-07 06:31:00,2015-07-17 06:31:00,0,1,5,10
352317055860409,0.0,128,0.0,0.0,0.0,0.0,128.0,1,0.0,128,2015-08-12 05:10:42,2015-08-12 05:10:42,2015-08-17 05:10:42,2015-08-27 05:10:42,0,1,5,10
352317055862835,23.67361111111111,115,0.0,21.555555555555554,1.2847682119205295,1.0,50.333333333333336,3,56.145643939074496,14,2015-04-06 13:03:52,2015-04-07 12:44:17,2015-04-11 13:03:52,2015-04-21 13:03:52,0,1,5,10
352317055896015,0.0,5,0.0,0.0,0.0,0.0,5.0,1,0.0,5,2016-04-16 00:47:45,2016-04-16 00:47:45,2016-04-21 00:47:45,2016-05-01 00:47:45,0,1,5,10
352317055936860,51.2375,124,0.5882352941176471,4.536332179930796,1.6449184441656213,0.875,46.88235294117647,17,31.515635708607356,1,2016-05-21 08:59:44,2016-05-23 12:13:59,2016-05-26 08:59:44,2016-06-05 08:59:44,0,1,5,10
352317055975744,0.0,1,0.0,0.0,0.0,0.0,1.0,1,0.0,1,2015-05-10 11:12:28,2015-05-10 11:12:28,2015-05-15 11:12:28,2015-05-25 11:12:28,0,1,5,10
352317056071774,0.03861111111111111,87,0.6666666666666666,13.444444444444445,0.8642857142857144,1.0,46.666666666666664,3,37.81974792794544,12,2015-10-22 14:07:24,2015-10-22 14:09:43,2015-10-27 14:07:24,2015-11-06 14:07:24,0,1,5,10
352317056121769,0.0,15,0.0,0.0,0.0,0.0,15.0,1,0.0,15,2016-05-21 01:32:41,2016-05-21 01:32:41,2016-05-26 01:32:41,2016-06-05 01:32:41,0,1,5,10
352317056152798,3.3222222222222224,209,0.3333333333333333,41.0,1.430232558139535,1.0,86.0,3,107.64292823962009,9,2015-05-13 05:43:30,2015-05-13 09:02:50,2015-05-18 05:43:30,2015-05-28 05:43:30,0,1,5,10
352317056181227,0.0,95,0.0,0.0,0.0,0.0,95.0,1,0.0,95,2015-07-23 04:08:56,2015-07-23 04:08:56,2015-07-28 04:08:56,2015-08-07 04:08:56,0,1,5,10
352317056202908,0.035,172,0.5,3.25,0.03927492447129909,1.0,165.5,2,9.192388155425117,159,2015-07-04 05:25:16,2015-07-04 05:27:22,2015-07-09 05:25:16,2015-07-19 05:25:16,0,1,5,10
352317056228697,0.0,37,0.0,0.0,0.0,0.0,37.0,1,0.0,37,2015-11-10 05:30:04,2015-11-10 05:30:04,2015-11-15 05:30:04,2015-11-25 05:30:04,0,1,5,10
352317056229950,0.015277777777777777,67,0.0,11.5,0.5227272727272727,1.0,44.0,2,32.526911934581186,21,2015-08-15 06:22:06,2015-08-15 06:23:01,2015-08-20 06:22:06,2015-08-30 06:22:06,3,0,5,10
352317056268792,0.0,339,0.0,0.0,0.0,0.0,339.0,1,0.0,339,2015-09-12 01:53:38,2015-09-12 01:53:38,2015-09-17 01:53:38,2015-09-27 01:53:38,0,1,5,10
352317056278452,0.006944444444444444,79,0.0,11.75,0.42342342342342343,1.0,55.5,2,33.23401871576773,32,2015-07-20 13:07:09,2015-07-20 13:07:34,2015-07-25 13:07:09,2015-08-04 13:07:09,0,1,5,10
352317056304084,0.0,102,0.0,0.0,0.0,0.0,102.0,1,0.0,102,2015-02-17 11:59:47,2015-02-17 11:59:47,2015-02-22 11:59:47,2015-03-04 11:59:47,0,1,5,10
352317056343660,0.0,67,0.0,0.0,0.0,0.0,67.0,1,0.0,67,2015-02-25 00:33:14,2015-02-25 00:33:14,2015-03-02 00:33:14,2015-03-12 00:33:14,0,1,5,10
352317056361167,0.0,8,0.0,0.0,0.0,0.0,8.0,1,0.0,8,2015-10-18 09:24:25,2015-10-18 09:24:25,2015-10-23 09:24:25,2015-11-02 09:24:25,0,1,5,10
352317056412572,0.0,314,0.0,0.0,0.0,0.0,314.0,1,0.0,314,2015-05-15 09:04:37,2015-05-15 09:04:37,2015-05-20 09:04:37,2015-05-30 09:04:37,0,1,5,10
